filename,dose,snr,cnr,dice,precision,recall
133.png,0.5,3.7936361072934823,0.6488179638629656,0.5445777173241004,0.40929368029714414,0.8134466198733981
133.png,0.25,3.4393496941719746,0.5756174733967381,0.5217493533976016,0.38265218141036805,0.8197266346498957
133.png,0.1,2.846010951541806,0.4521887356559563,0.41141955835962146,0.27655965053637704,0.8029799285792354
133.png,0.05,2.350490983490256,0.3726375586591569,0.2863343475926257,0.1749555707449966,0.7879571481334959
134.png,1.0,3.7636009386628357,0.10067625310260185,0.3673606824176441,0.3383295431048808,0.40184162062565765
134.png,0.5,3.3825540937242624,0.09016333088251405,0.3781789726678218,0.34711676585230133,0.4153468385507485
134.png,0.25,3.1255120537585688,0.0636130760913901,0.36633828685924197,0.33506414172232224,0.4040515653770362
134.png,0.1,2.6354211896376833,0.05794376259762742,0.3588588588588589,0.3185756450534908,0.4108041743395816
134.png,0.05,2.192514190407048,0.0441928373586273,0.31474414214781077,0.23637820512805943,0.4708410067520309
135.png,1.0,2.710234418474472,0.399785543491919,0.5199962182093221,0.43887647622052434,0.6379030387373719
135.png,0.5,2.5268138043784125,0.37006472399267126,0.5184484389782403,0.45423610505151885,0.6038042217575924
135.png,0.25,2.3892336884389325,0.35283776484451335,0.5125637208463031,0.419416758951333,0.6588958478303654
135.png,0.1,2.0847208832479054,0.2889808570599661,0.4284127101696171,0.3146898803045078,0.6708420320103562
135.png,0.05,1.7658934476310988,0.24203941886870267,0.36001435750179467,0.2425634824666495,0.6979819067493643
136.png,1.0,7.072397184341168,0.8427849490860113,0.6146481570129249,0.6662054652361741,0.5704976303311903
136.png,0.5,5.035309544237178,0.6140080024485477,0.6202044065533358,0.6462592315095298,0.5961690363343244
136.png,0.25,4.113013933525808,0.4788911798781605,0.6037350750076539,0.6247096092918429,0.5841232227482384
136.png,0.1,2.9411690878909256,0.3305865407075491,0.5826756309071421,0.5751105981914069,0.5904423380720868
136.png,0.05,2.2290164375442676,0.2460374715479791,0.4447835634793613,0.356950833382904,0.5899486571874112
137.png,1.0,2.3163420766066456,0.46745274797140285,0.285113051264831,0.3177327612011598,0.25856748416415576
137.png,0.5,2.1853011865558476,0.44223310600276966,0.28024725024997726,0.31822873658100925,0.25036543771296865
137.png,0.25,2.081351135910132,0.42139683462538985,0.27965259473706955,0.29882722319669514,0.26279031996080654
137.png,0.1,1.8586118603155939,0.35790133015649706,0.2795310366979844,0.27644536213446913,0.2826863732334881
137.png,0.05,1.6181326423997324,0.3091349415309266,0.252493134846076,0.22744434318433313,0.28374208218265085
138.png,1.0,6.412430865447008,1.2520647463054788,0.5367127678518431,0.4768484337090213,0.6137659516690012
138.png,0.5,4.825074364845825,0.9405206552425484,0.5284974093264249,0.45881647341017706,0.6231333152313018
138.png,0.25,4.051654659536213,0.7870497661985413,0.5413983960239467,0.46353965183707585,0.6506923703493745
138.png,0.1,2.976659146871913,0.5813166255339083,0.49977710634503936,0.39343367386696293,0.684903611185603
138.png,0.05,2.2919880840127598,0.44338220658521965,0.36617223821120215,0.25141872719889974,0.6736356231324008
139.png,1.0,6.914257789553708,1.5122762699010246,0.6294150110375276,0.5179382379648978,0.8020393811518952
139.png,0.5,5.103453272029429,1.125539243867704,0.6200809609131329,0.4980279287917087,0.8213783403642381
139.png,0.25,4.225134836728558,0.9241523270296194,0.5670963781461019,0.4356725146194721,0.8120604781982911
139.png,0.1,3.090169439848997,0.65996245415879,0.36678119631422773,0.23574583416972708,0.8257735583670434
139.png,0.05,2.376233663697142,0.5033569308090345,0.22823255813953489,0.13151265008572804,0.862693389590607
14.png,1.0,3.85194889915738,1.040409223135334,0.5421608094875422,0.5874101143456473,0.5033841802197156
14.png,0.5,3.383736204962764,0.9182471794718609,0.5352393966468703,0.5578439964936921,0.5143953934735686
14.png,0.25,3.064296056030829,0.831798208275393,0.5424714434060228,0.5580600363203096,0.5277300737442896
14.png,0.1,2.5004946734172204,0.674002344565897,0.5336322869955157,0.5155882075911127,0.5529851500145944
14.png,0.05,2.035511596405414,0.5375130735189692,0.43181650018497963,0.3406689626990014,0.5895545004539957
140.png,1.0,2.5603126720316123,0.6683480423010774,0.5735387749904495,0.483573115739487,0.7046307884850558
